StoreId,Upc,Qty,Sku,Uom,Pack,StoreProductName,StoreDescription,Price,Sprice,Start,End,Tax,TaxLevel,Altupc1,Altupc2,Altupc3,Altupc4,Altupc5,Vintage,Cost,Deposit
10128,#08755205       ,1,#12245,750 M,1,BULLEIT BOURBON                                             ,BULLEIT BOURBON,39.990,0.0000, , ,0.04000,1,#087000005525   , , , , ,,363.83,0
10128,#087647111962   ,10,#12250,750 M,1,JOHN BARR                                                   ,JOHN BARR,22.990,0.0000, , ,0.04000,1, , , , , ,,186.64,0
10128,#08767404       ,9,#12256,375 M,1,MYERS ORIGINAL DARK RUM                                     ,MYERS ORIGINAL DARK RUM,17.990,0.0000, , ,0.04000,1, , , , , ,,297.87,0
10128,#087692000372   ,0,#12258,12 OZ,24,SAM ADAMS - PORCH ROCKER BTL                                ,SAM ADAMS - PORCH ROCKER BTL,17.990,0.0000, , ,0.04000,1,#087692000037   ,#13314          , , , ,,30.19,1.20
10128,#087692001058   ,13,#12261,12 OZ,24,SAM ADAMS BOSTON LAGER CN                                   ,SAM ADAMS BOSTON LAGER CN,17.990,0.0000, , ,0.04000,1,#087692000945   , , , , ,,29.3,1.20
10128,#087692001959   ,0,#12264,12 OZ,24,SAM ADAMS - PORCH ROCKER CN                                 ,SAM ADAMS - PORCH ROCKER CN,17.990,0.0000, , ,0.04000,1,#087692002000   , , , , ,,29.3,1.20
10128,#087692003588   ,0,#12265,12 OZ,24,SAM ADAMS SUMMER VARIETY CAN                                ,SAM ADAMS SUMMER VARIETY CAN,17.990,0.0000, , ,0.04000,1, , , , , ,,30.5,1.20
10128,#087692006732   ,1,#12275,12 OZ,24,SAM ADAMS - WICKED EASY CN                                  ,SAM ADAMS - WICKED EASY CN,17.990,0.0000, , ,0.04000,1,#087692004974   ,#087692004967   , , , ,,29.31,1.20
10128,#087692006992   ,0,#12278,16 OZ,24,SAM ADAMS - NE IPA                                          ,SAM ADAMS - NE IPA,12.990,0.0000, , ,0.04000,1, , , , , ,,52,1.20
10128,#087692007883   ,1,#12279,12 OZ,24,SAM ADAMS - WICKED HAZY IPA CN                              ,SAM ADAMS - WICKED HAZY IPA CN,17.990,0.0000, , ,0.04000,1,#087692006886   , , , , ,,29.3,1.20
10128,#087692011033   ,0,#12295,12 OZ,24,SAM ADAMS - SUMMER ALE BTL                                  ,SAM ADAMS - SUMMER ALE BTL,17.990,0.0000, , ,0.04000,1,#087692300533   , , , , ,,29.34,1.20
10128,#087692012108   ,0,#12305,16 OZ,24,SAM ADAMS - WICKED DOUBLE                                   ,SAM ADAMS - WICKED DOUBLE,13.990,0.0000, , ,0.04000,1, , , , , ,,57.5,1.20
10128,#087692013570   ,0,#12312,12 OZ,24,SAM ADAMS - WICKED IPA PACK                                 ,SAM ADAMS - WICKED IPA PACK,17.990,0.0000, , ,0.04000,1,#10344          , , , , ,,29.3,1.20
10128,#087692100140   ,1,#12317,12 OZ,24,SAM ADAMS BOSTON LAGER BTL                                  ,SAM ADAMS BOSTON LAGER BTL,17.990,0.0000, , ,0.04000,1,#08769251       , , , , ,,29.3,1.20
10128,#087692271024   ,0,#12319,12 OZ,24,SAM ADAMS CHERRY WHEAT                                      ,SAM ADAMS CHERRY WHEAT,11.690,0.0000, , ,0.04000,1, , , , , ,,34.3,1.20
10128,#08773502       ,15,#12334,200 M,1,SEAGRAMS 7                                                  ,SEAGRAMS 7,5.990,0.0000, , ,0.04000,1, , , , , ,,92.28,0
10128,#08773900       ,10,#12335,200 M,1,SEAGRAMS VO                                                 ,SEAGRAMS VO,6.990,0.0000, , ,0.04000,1, , , , , ,,208.35,0
10128,#087752005644   ,67,#12336,750 M,1,BARTENURA - MOSCATO                                         ,BARTENURA - MOSCATO,12.970,0.0000, , ,0.04000,1, , , , , ,,119.8,0
10128,#087752026939   ,220,#12337,250ML,1,BARTENURA - MOSCATO                                         ,BARTENURA - MOSCATO,15.990,0.0000, , ,0.04000,1, , , , , ,,144,0
10128,#08776004       ,7,#12339,375 M,1,CROWN ROYAL                                                 ,CROWN ROYAL,19.990,0.0000, , ,0.04000,1,#087000007604   , , , , ,,333.46,0
10128,#08776509       ,7,#12341,375 M,1,SEAGRAMS 7                                                  ,SEAGRAMS 7,10.490,0.0000, , ,0.04000,1, , , , , ,,81.3,0
10128,#087872630139   ,10,#12347,750 M,1,STELLA ROSA - ROSSO                                         ,STELLA ROSA - ROSSO,10.970,0.0000, , ,0.04000,1, , , , , ,,104,0
10128,#087872630931   ,5,#12348,750 M,1,STELLA ROSA - BLUEBERRY                                     ,STELLA ROSA - BLUEBERRY,10.970,0.0000, , ,0.04000,1, , , , , ,,104,0
10128,#087872632218   ,8,#12349,750 M,1,STELLA ROSA - PEACH                                         ,STELLA ROSA - PEACH,10.970,0.0000, , ,0.04000,1, , , , , ,,104,0
10128,#087872632225   ,1,#12350,750 M,1,STELLA ROSA - BERRY                                         ,STELLA ROSA - BERRY,10.970,0.0000, , ,0.04000,1, , , , , ,,104,0
10128,#087872633369   ,2,#12351,750 M,1,STELLA ROSA - BLACK                                         ,STELLA ROSA - BLACK,10.970,0.0000, , ,0.04000,1, , , , , ,,104,0
10128,#087872638425   ,11,#12354,750 M,1,STELLA ROSA - WATERMELON                                    ,STELLA ROSA - WATERMELON,10.970,0.0000, , ,0.04000,1, , , , , ,,104,0
10128,#087872849319   ,1,#12355,750 M,1,HIGHLANDS 41 - RED BLEND                                    ,HIGHLANDS 41 - RED BLEND,16.990,0.0000, , ,0.04000,1, , , , , ,,120,0
10128,#088004005498   ,5,#12358,750 M,1,COLONEL E.H. TAYLOR SMALL BATC                              ,COLONEL E.H. TAYLOR SMALL BATC,99.990,0.0000, , ,0.04000,1, , , , , ,,232.39,0
10128,#088004009557   ,14,#12361,750 M,1,DR - GRAPE                                                  ,DR - GRAPE,19.990,0.0000, , ,0.04000,1, , , , , ,,173.88,0
10128,#088004009588   ,1107,#12362,50 ML,1,DR - GRAPE                                                  ,DR - GRAPE,1.0,0.0000, , ,0.04000,1, , , , , ,,83.39,0
10128,#088004009601   ,14,#12363,750 M,1,DR - ROOT BEER                                              ,DR - ROOT BEER,19.990,0.0000, , ,0.04000,1, , , , , ,,173.88,0
10128,#088004009632   ,728,#12364,50 ML,1,DR - ROOT BEER                                              ,DR - ROOT BEER,1.0,0.0000, , ,0.04000,1, , , , , ,,83.39,0
10128,#088004009724   ,12,#12365,750 M,1,DR - APPLE PIE                                              ,DR - APPLE PIE,19.990,0.0000, , ,0.04000,1, , , , , ,,173.88,0
10128,#088004009755   ,560,#12366,50 ML,1,DR - APPLE PIE                                              ,DR - APPLE PIE,1.0,0.0000, , ,0.04000,1, , , , , ,,83.39,0
10128,#088004009793   ,309,#12367,50 ML,1,DR - PEACH                                                  ,DR - PEACH,1.0,0.0000, , ,0.04000,1, , , , , ,,83.39,0
10128,#088004010126   ,39,#12368,1.75 ,1,TAAKA VODKA                                                 ,TAAKA VODKA,10.990,0.0000, , ,0.04000,1, , , , , ,,52.73,0
10128,#088004012724   ,54,#12371,1.75 ,1,PLATINUM 7X VODKA                                           ,PLATINUM 7X VODKA,14.990,0.0000, , ,0.04000,1, , , , , ,,71.94,0
10128,#088004016395   ,1,#12374,750 M,1,CHILA ORCHATA CINNAMON CREAM                                ,CHILA ORCHATA CINNAMON CREAM,9.990,0.0000, , ,0.04000,1, , , , , ,,70,0
10128,#088004018580   ,0,#12376,750 M,1,GEORGE T STAGG  - STAGG - 131 PROOF                         ,GEORGE T STAGG  - STAGG - 131 PROOF,149.990,0.0000, , ,0.04000,1, , , , , ,,245.34,0
10128,#088004019761   ,6,#12377,750 M,1,WHEATLY VODKA                                               ,WHEATLY VODKA,17.990,0.0000, , ,0.04000,1, , , , , ,,161.88,0
10128,#088004020309   ,14,#12378,750 M,1,DR - BUTTERSCOTCH                                           ,DR - BUTTERSCOTCH,19.990,0.0000, , ,0.04000,1, , , , , ,,177.84,0
10128,#088004020323   ,229,#12379,50 ML,1,DR - BUTTERSCOTCH                                           ,DR - BUTTERSCOTCH,1.0,0.0000, , ,0.04000,1, , , , , ,,83.39,0
10128,#088004020491   ,13730,#12380,50 ML,1,FIREBALL                                                    ,FIREBALL,10.0,0.0000, , ,0.04000,1, , , , , ,,83.56,0
10128,#088004021344   ,10,#12382,750 M,1,EAGLE RARE SINGLE BARREL                                    ,EAGLE RARE SINGLE BARREL,49.990,0.0000, , ,0.04000,1, , , , , ,,187.8,0
10128,#088004023478   ,6,#12386,750 M,1,DR MCGILLICUDDY IRISH WHISKEY                               ,DR MCGILLICUDDY IRISH WHISKEY,21.990,0.0000, , ,0.04000,1, , , , , ,,184.56,0
10128,#088004025649   ,0,#12388,750 M,1,WELLER ANTIQUE                                              ,WELLER ANTIQUE,99.990,0.0000, , ,0.04000,1, , , , , ,,566.28,0
10128,#088004025748   ,0,#12389,750 M,1,WELLER SPECIAL RESERVE                                      ,WELLER SPECIAL RESERVE,69.990,0.0000, , ,0.04000,1, , , , , ,,281.48,0
10128,#088004026172   ,20,#12390,1.75 ,1,FIREBALL                                                    ,FIREBALL,31.990,0.0000, , ,0.04000,1,#088004009281   , , , , ,,93.79,0
10128,#088004026707   ,74,#12392,50 ML,1,SOUTHERN COMFORT 80 PROOF                                   ,SOUTHERN COMFORT 80 PROOF,1.0,0.0000, , ,0.04000,1, , , , , ,,81,0
10128,#088004027148   ,6,#12393,50 ML,1,PADDY'S IRISH WHISKEY                                       ,PADDY'S IRISH WHISKEY,1.0,0.0000, , ,0.04000,1, , , , , ,,79.7,0
10128,#088004027834   ,412,#12396,50 ML,1,WHEATLY VODKA                                               ,WHEATLY VODKA,1.0,0.0000, , ,0.04000,1,#088004046156   , , , , ,,80.4,0
10128,#088004034214   ,9,#12410,50 ML,1,PLATINUM 7X VODKA                                           ,PLATINUM 7X VODKA,10.0,0.0000, , ,0.04000,1,#088004012786   , , , , ,,66.66,0
10128,#088004038526   ,83,#12411,50 ML,1,GOLDSCHLAGER                                                ,GOLDSCHLAGER,12.0,0.0000, , ,0.04000,1,#088004035761   , , , , ,,92.4,0
10128,#088004035785   ,73,#12412,50 ML,1,YUKON JACK                                                  ,YUKON JACK,1.50,0.0000, , ,0.04000,1, , , , , ,,80.45,0
10128,#088004036157   ,19,#12413,1.75 ,1,SEAGRAMS VO                                                 ,SEAGRAMS VO,24.990,0.0000, , ,0.04000,1, , , , , ,,114.07,0
10128,#088004036546   ,11,#12415,750 M,1,MYERS ORIGINAL                                              ,MYERS ORIGINAL,36.990,0.0000, , ,0.04000,1, , , , , ,,331.18,0
10128,#088004036713   ,97,#12416,50 ML,1,ROMANA BLACK                                                ,ROMANA BLACK,2.50,0.0000, , ,0.04000,1, , , , , ,,119.29,0
10128,#088004036720   ,286,#12417,50 ML,1,ROMANA SAMBVCA                                              ,ROMANA SAMBVCA,2.50,0.0000, , ,0.04000,1, , , , , ,,119.29,0
10128,#088004036751   ,25,#12418,375 M,1,GOLDSCHLAGER                                                ,GOLDSCHLAGER,11.990,0.0000, , ,0.04000,1, , , , , ,,179.76,0
10128,#088004036768   ,21,#12419,200 M,1,GOLDSCHLAGER                                                ,GOLDSCHLAGER,7.990,0.0000, , ,0.04000,1, , , , , ,,114.85,0
10128,#088004036959   ,4,#12420,50 ML,1,FIREBALL VALENTINES 10 PK                                   ,FIREBALL VALENTINES 10 PK,12.990,0.0000, , ,0.04000,1, , , , , ,,119.2,0
10128,#088004036966   ,12,#12421,1.75 ,1,PARROT BAY COCONUT 90                                       ,PARROT BAY COCONUT 90,39.990,0.0000, , ,0.04000,1, , , , , ,,185.96,0
10128,#088004037000   ,35,#12422,1.75 ,1,PARROT BAY COCONUT 42                                       ,PARROT BAY COCONUT 42,24.990,0.0000, , ,0.04000,1, , , , , ,,101.65,0
10128,#088004037451   ,34,#12423,200 M,1,ROMANA SAMBVCA                                              ,ROMANA SAMBVCA,9.990,0.0000, , ,0.04000,1, , , , , ,,160.7,0
10128,#088004037475   ,12,#12424,750 M,1,ROMANA SAMBVCA                                              ,ROMANA SAMBVCA,32.990,0.0000, , ,0.04000,1, , , , , ,,285.56,0
10128,#088004037505   ,5,#12425,750 M,1,ROMANA BLACK                                                ,ROMANA BLACK,32.990,0.0000, , ,0.04000,1, , , , , ,,285.56,0
10128,#088004038731   ,154,#12428,50 ML,1,RAM'S POINT - PEANUT BUTTER                                 ,RAM'S POINT - PEANUT BUTTER,1.0,0.0000, , ,0.04000,1, , , , , ,,60.3,0
10128,#088004044220   ,31,#12434,100 M,1,DR - GRAPE                                                  ,DR - GRAPE,2.0,0.0000, , ,0.04000,1, , , , , ,,63.68,0
10128,#088004045357   ,126,#12435,50 ML,1,PAUL MASSON GRANDE AMBER                                    ,PAUL MASSON GRANDE AMBER,1.0,0.0000, , ,0.04000,1, , , , , ,,83.12,0
10128,#088004048273   ,22,#12436,1.75 ,1,CANADIAN MIST                                               ,CANADIAN MIST,19.990,0.0000, , ,0.04000,1, , , , , ,,98.4,0
10128,#088004049898   ,761,#12437,50 ML,1,DR - MENTHOL                                                ,DR - MENTHOL,10.0,0.0000, , ,0.04000,1,#088004144081   , , , , ,,83.39,0
10128,#088004139940   ,6,#12438,750 M,1,SAZERAC RYE WHISKEY                                         ,SAZERAC RYE WHISKEY,24.970,0.0000, , ,0.04000,1, , , , , ,,119.94,0
10128,#088004144029   ,6,#12439,1.75 ,1,DR - MENTHOLMINT                                            ,DR - MENTHOLMINT,31.990,0.0000, , ,0.04000,1, , , , , ,,147.56,0
10128,#088004144043   ,18,#12440,750 M,1,DR - MENTHOLMINT                                            ,DR - MENTHOLMINT,19.990,0.0000, , ,0.04000,1, , , , , ,,173.88,0
10128,#088004144067   ,95,#12441,375 M,1,DR - MENTHOLMINT                                            ,DR - MENTHOLMINT,9.990,0.0000, , ,0.04000,1, , , , , ,,169.26,0
10128,#088004144074   ,37,#12442,200 M,1,DR - MENTHOLMINT                                            ,DR - MENTHOLMINT,5.990,0.0000, , ,0.04000,1, , , , , ,,167.25,0
10128,#088004144647   ,5,#12444,750 M,1,DR - VANILLA                                                ,DR - VANILLA,19.990,0.0000, , ,0.04000,1, , , , , ,,173.88,0
10128,#088004144722   ,73,#12445,375 M,1,FIREBALL                                                    ,FIREBALL,9.990,0.0000, , ,0.04000,1, , , , , ,,169.28,0
10128,#088004144739   ,11,#12446,200 M,1,FIREBALL                                                    ,FIREBALL,5.990,0.0000, , ,0.04000,1, , , , , ,,166.26,0
10128,#088004144913   ,150,#12447,50 ML,1,DR - VANILLA                                                ,DR - VANILLA,1.0,0.0000, , ,0.04000,1, , , , , ,,83.39,0
10128,#088004146689   ,16,#12448,750 M,1,FIREBALL                                                    ,FIREBALL,19.990,0.0000, , ,0.04000,1,#088004144692   , , , , ,,147.63,0
10128,#088004148225   ,13,#12449,750 M,1,DR - CHERRY                                                 ,DR - CHERRY,19.990,0.0000, , ,0.04000,1, , , , , ,,178.45,0
10128,#088004148263   ,342,#12450,50 ML,1,DR - CHERRY                                                 ,DR - CHERRY,1.0,0.0000, , ,0.04000,1,#088004049904   , , , , ,,83.39,0
10128,#088076161658   ,2,#12451,750 M,1,MOET NECTAR IMPERIAL ROSE                                   ,MOET NECTAR IMPERIAL ROSE,89.990,0.0000, , ,0.04000,1, , , , , ,,288,0
10128,#088076161863   ,13,#12452,750 M,1,CIROC VODKA                                                 ,CIROC VODKA,32.990,0.0000, , ,0.04000,1, , , , , ,,301,0
10128,#088076162624   ,4,#12453,750 M,1,JOHNNIE WALKER GREEN                                        ,JOHNNIE WALKER GREEN,79.990,0.0000, , ,0.04000,1, , , , , ,,338.96,0
10128,#088076163164   ,41,#12456,1.75 ,1,JOHNNIE WALKER RED                                          ,JOHNNIE WALKER RED,34.990,0.0000, , ,0.04000,1,#088076188549   , , , , ,,175.8,0
10128,#088076163171   ,26,#12457,1.75 ,1,JOHNNIE WALKER BLACK                                        ,JOHNNIE WALKER BLACK,64.990,0.0000, , ,0.04000,1, , , , , ,,352.8,0
10128,#088076168909   ,1,#12458,750 M,1,ZWACK                                                       ,ZWACK,19.990,0.0000, , ,0.04000,1, , , , , ,,0.0000,0
10128,#088076169029   ,9,#12459,750 M,1,BUSHMILLS BLACK BUSH                                        ,BUSHMILLS BLACK BUSH,37.990,0.0000, , ,0.04000,1, , , , , ,,378.75,0
10128,#088076175051   ,9,#12464,750 M,1,CIROC - RED BERRY                                           ,CIROC - RED BERRY,32.990,0.0000, , ,0.04000,1, , , , , ,,301,0
10128,#088076175075   ,0,#12465,1.75 ,1,CIROC - RED BERRY                                           ,CIROC - RED BERRY,52.990,0.0000, , ,0.04000,1, , , , , ,,259,0
10128,#088076177703   ,5,#12469,750 M,1,JOHNNIE WALKER DOUBLE BLACK                                 ,JOHNNIE WALKER DOUBLE BLACK,59.990,0.0000, , ,0.04000,1, , , , , ,,269.47,0
10128,#088076177796   ,17,#12470,200 M,1,CIROC COCONUT                                               ,CIROC COCONUT,14.990,0.0000, , ,0.04000,1, , , , , ,,239.87,0
10128,#088076178243   ,8,#12472,750 M,1,JOHNNIE WALKER GOLD LABEL                                   ,JOHNNIE WALKER GOLD LABEL,84.990,0.0000, , ,0.04000,1, , , , , ,,383.04,0
10128,#088076178700   ,1,#12474,750 M,1,CIROC - AMARETTO                                            ,CIROC - AMARETTO,29.990,0.0000, , ,0.04000,1, , , , , ,,359.93,0
10128,#088076178724   ,2,#12475,1.75 ,1,CIROC AMARETTO                                              ,CIROC AMARETTO,59.990,0.0000, , ,0.04000,1, , , , , ,,317.94,0
10128,#088076179028   ,11,#12476,750 M,1,TALISKER - STORM                                            ,TALISKER - STORM,49.990,0.0000, , ,0.04000,1, , , , , ,,253.09,0
10128,#088076179806   ,69,#12482,750 M,1,OBAN - LITTLE BAY                                           ,OBAN - LITTLE BAY,55.990,0.0000, , ,0.04000,1, , , , , ,,485.87,0
10128,#088076180475   ,1,#12486,1.75 ,1,CIROC APPLE                                                 ,CIROC APPLE,59.990,0.0000, , ,0.04000,1, , , , , ,,317.94,0
10128,#088076180574   ,16,#12487,750 M,1,THE SINGLETON 12 YR                                         ,THE SINGLETON 12 YR,36.990,0.0000, , ,0.04000,1, , , , , ,,152.05,0
10128,#088076180635   ,2,#12488,750 M,1,LAGAVULIN - 8 YR OLD                                        ,LAGAVULIN - 8 YR OLD,56.990,0.0000, , ,0.04000,1, , , , , ,,257.95,0
10128,#088076181366   ,1,#12495,750 M,1,JOHNNIE WALKER - 18 YR OLD                                  ,JOHNNIE WALKER - 18 YR OLD,99.990,0.0000, , ,0.04000,1, , , , , ,,449.96,0
10128,#088076181434   ,8,#12496,750 M,1,COPPER DOG BLENDED SCOTCH                                   ,COPPER DOG BLENDED SCOTCH,34.990,0.0000, , ,0.04000,1, , , , , ,,126.09,0
10128,#088076183056   ,5,#12501,750 M,1,GOT - LAGAVULIN 9 YR OLD                                    ,GOT - LAGAVULIN 9 YR OLD,84.990,0.0000, , ,0.04000,1, , , , , ,,335.96,0
10128,#088076183063   ,4,#12502,750 M,1,GOT - OBAN BAY RESERVE                                      ,GOT - OBAN BAY RESERVE,79.990,0.0000, , ,0.04000,1, , , , , ,,335.96,0
10128,#088076183070   ,0,#12503,750 M,1,GOT - TALISKER SELECT RESERVE                               ,GOT - TALISKER SELECT RESERVE,59.990,0.0000, , ,0.04000,1, , , , , ,,239.95,0
10128,#088076183094   ,2,#12504,750 M,1,GOT - CLYNELISH RESERVE                                     ,GOT - CLYNELISH RESERVE,79.990,0.0000, , ,0.04000,1, , , , , ,,311.96,0
10128,#088076183490   ,1,#12505,750 M,1,O.B. - FORAGER'S KEEP 26 YR                                 ,O.B. - FORAGER'S KEEP 26 YR,449.990,0.0000, , ,0.04000,1, , , , , ,,322.19,0
10128,#088076183650   ,6,#12506,750 M,1,ROE & CO - IRISH WHISKEY                                    ,ROE & CO - IRISH WHISKEY,34.990,0.0000, , ,0.04000,1, , , , , ,,182.1,0
10128,#088076183728   ,2,#12507,750 M,1,CIROC - SUMMER WATERMELON                                   ,CIROC - SUMMER WATERMELON,32.990,0.0000, , ,0.04000,1, , , , , ,,310.22,0
10128,#088076184626   ,2,#12510,750 M,1,TANQUERAY ORANGE GIN                                        ,TANQUERAY ORANGE GIN,29.990,0.0000, , ,0.04000,1, , , , , ,,257.93,0
10128,#088076184633   ,2,#12511,750 M,1,GOT - MORTLACH 15 YR OLD                                    ,GOT - MORTLACH 15 YR OLD,169.990,0.0000, , ,0.04000,1, , , , , ,,719.96,0
10128,#088076186286   ,17,#12516,750 M,1,JOHNNIE WALKER - HIGH RYE                                   ,JOHNNIE WALKER - HIGH RYE,29.970,0.0000, , ,0.04000,1, , , , , ,,124.4,0
10128,#088076186958   ,0,#12517,750 M,1,ASTRAL BLANCO TEQUILA                                       ,ASTRAL BLANCO TEQUILA,32.990,0.0000, , ,0.04000,1, , , , , ,,150,0
10128,#088100134559   ,3,#12519,750 M,1,BLACK VELVET BLENDED                                        ,BLACK VELVET BLENDED,9.990,0.0000, , ,0.04000,1,#096749003068   , , , , ,,89.48,0
10128,#088100134597   ,10,#12520,50 ML,1,BLACK VELVET CANADIAN WHISKY                                ,BLACK VELVET CANADIAN WHISKY,1.0,0.0000, , ,0.04000,1, , , , , ,,73.2,0
10128,#088110011130   ,23,#12521,200 M,1,JOHNNIE WALKER BLACK                                        ,JOHNNIE WALKER BLACK,14.990,0.0000, , ,0.04000,1, , , , , ,,236.87,0
10128,#088110011192   ,23,#12522,375 M,1,JOHNNIE WALKER BLACK                                        ,JOHNNIE WALKER BLACK,22.990,0.0000, , ,0.04000,1, , , , , ,,371.87,0
10128,#088110011307   ,20,#12523,750 M,1,JOHNNIE WALKER BLACK                                        ,JOHNNIE WALKER BLACK,39.990,0.0000, , ,0.04000,1, , , , , ,,355.17,0
10128,#088110021139   ,17,#12524,200 M,1,JOHNNIE WALKER RED                                          ,JOHNNIE WALKER RED,9.990,0.0000, , ,0.04000,1, , , , , ,,148.67,0
10128,#088110021191   ,21,#12525,375 M,1,JOHNNIE WALKER RED                                          ,JOHNNIE WALKER RED,16.990,0.0000, , ,0.04000,1, , , , , ,,271.09,0
10128,#088110021306   ,2,#12526,750 M,1,JOHNNIE WALKER RED                                          ,JOHNNIE WALKER RED,26.990,0.0000, , ,0.04000,1, , , , , ,,261.5,0
10128,#088110070052   ,1,#12527,750 M,1,JOHNNIE WALKER BLUE                                         ,JOHNNIE WALKER BLUE,259.990,0.0000, , ,0.04000,1, , , , , ,,1268.94,0
10128,#088110110307   ,4,#12531,750 M,1,TANQUERAY                                                   ,TANQUERAY,26.990,0.0000, , ,0.04000,1, , , , , ,,257.93,0
10128,#088110110505   ,15,#12533,1.75 ,1,TANQUERAY GIN                                               ,TANQUERAY GIN,39.990,0.0000, , ,0.04000,1, , , , , ,,215.49,0
10128,#088110110642   ,11,#12534,375 M,1,TANQUERAY GIN                                               ,TANQUERAY GIN,15.990,0.0000, , ,0.04000,1,#088110110604   , , , , ,,269.57,0
10128,#088110140052   ,10,#12535,750 M,1,LAGAVULIN SINGLE MALT 16 YR                                 ,LAGAVULIN SINGLE MALT 16 YR,99.990,0.0000, , ,0.04000,1, , , , , ,,929.88,0
10128,#088110150501   ,228,#12536,50 ML,1,HENNESSY  VS                                                ,HENNESSY  VS,6.990,0.0000, , ,0.04000,1, , , , , ,,509.39,0
10128,#088110150525   ,133,#12537,200 M,1,HENNESSY  VS                                                ,HENNESSY  VS,12.970,0.0000, , ,0.04000,1, , , , , ,,224.75,0
10128,#088110150556   ,192,#12538,750 M,1,HENNESSY  VS                                                ,HENNESSY  VS,33.970,0.0000, , ,0.04000,1, , , , , ,,366.9,0
10128,#088110150617   ,199,#12539,100 M,1,HENNESSY VS                                                 ,HENNESSY VS,9.990,0.0000, , ,0.04000,1, , , , , ,,633.89,0
10128,#088110150624   ,106,#12540,375 M,1,HENNESSY  VS                                                ,HENNESSY  VS,19.970,0.0000, , ,0.04000,1, , , , , ,,212.96,0
10128,#088110151034   ,25,#12541,375 M,1,HENNESSY VSOP - PRIVILEGE                                   ,HENNESSY VSOP - PRIVILEGE,39.990,0.0000, , ,0.04000,1,#081753825492   , , , , ,,349.12,0
10128,#088110151058   ,33,#12542,750 M,1,HENNESSY VSOP - PRIVILEGE                                   ,HENNESSY VSOP - PRIVILEGE,69.970,0.0000, , ,0.04000,1, , , , , ,,671.88,0
10128,#088110158606   ,0,#12544,750 M,1,TANQUERAY 10                                                ,TANQUERAY 10,38.990,0.0000, , ,0.04000,1, , , , , ,,381.24,0
10128,#088110160050   ,7,#12546,750 M,1,OBAN 14 YR SINGLE MALT                                      ,OBAN 14 YR SINGLE MALT,79.990,0.0000, , ,0.04000,1, , , , , ,,779.45,0
10128,#088110170059   ,9,#12547,750 M,1,TALISKER - 10 YR MALT SCOTCH                                ,TALISKER - 10 YR MALT SCOTCH,64.990,0.0000, , ,0.04000,1, , , , , ,,604.73,0
10128,#088110552404   ,9,#12548,750 M,1,MOET IMPERIAL ROSE                                          ,MOET IMPERIAL ROSE,89.990,0.0000, , ,0.04000,1, , , , , ,,316.5,0
10128,#649188900407   ,1,#12550,750 M,1,GRAND MARNIER CENTENAIRE                                    ,GRAND MARNIER CENTENAIRE,279.970,0.0000, , ,0.04000,1, , , , , ,,154.39,0
10128,#088110955328   ,3,#12551,750 M,1,BUCHANAN'S DELUXE 12 YR OLD                                 ,BUCHANAN'S DELUXE 12 YR OLD,37.990,0.0000, , ,0.04000,1, , , , , ,,326.13,0
10128,#088110955335   ,23,#12552,375 M,1,BUCHANAN'S DELUX - 12 YR BLEND                              ,BUCHANAN'S DELUX - 12 YR BLEND,21.990,0.0000, , ,0.04000,1, , , , , ,,320.88,0
10128,#088320001969   ,11,#12556,750 M,1,WHISPERING ANGEL ROSE                                       ,WHISPERING ANGEL ROSE,24.990,0.0000, , ,0.04000,1,#081753833916   , , , , ,,215.93,0
10128,#088352100012   ,10,#12563,1.75 ,1,EVERCLEAR GRAIN ALCOHOL                                     ,EVERCLEAR GRAIN ALCOHOL,36.990,0.0000, , ,0.04000,1, , , , , ,,179.94,0
10128,#088352100036   ,3,#12564,750 M,1,EVERCLEAR GRAIN ALCOHOL                                     ,EVERCLEAR GRAIN ALCOHOL,19.990,0.0000, , ,0.04000,1, , , , , ,,167.88,0
10128,#088352130798   ,4,#12567,750 M,1,YELLOWSTONE - BOURBON WHISKEY                               ,YELLOWSTONE - BOURBON WHISKEY,39.990,0.0000, , ,0.04000,1, , , , , ,,179.94,0
10128,#088474022407   ,21,#12575,750 M,1,RELAX RIESLING                                              ,RELAX RIESLING,12.990,0.0000, , ,0.04000,1, , , , , ,,95.94,0
10128,#088544000014   ,2069,#12580,50 ML,1,SOUTHERN COMFORT 100                                        ,SOUTHERN COMFORT 100,1.0,0.0000, , ,0.04000,1, , , , , ,,70.2,0
10128,#088544000021   ,566,#12581,50 ML,1,SOUTHERN COMFORT                                            ,SOUTHERN COMFORT,1.0,0.0000, , ,0.04000,1, , , , , ,,80.99,0
10128,#088544000045   ,6,#12582,50 ML,1,SOUTHERN COMFORT LIME                                       ,SOUTHERN COMFORT LIME,1.250,0.0000, , ,0.04000,1, , , , , ,,91.39,0
10128,#088544000052   ,2,#12583,750 M,1,SOUTHERN COMFORT LIME                                       ,SOUTHERN COMFORT LIME,19.990,0.0000, , ,0.04000,1, , , , , ,,0.0000,0
10128,#088544000816   ,8,#12584,50 ML,1,SOUTHERN COMFORT CARAMEL                                    ,SOUTHERN COMFORT CARAMEL,1.250,0.0000, , ,0.04000,1, , , , , ,,91.39,0
10128,#088544018910   ,2,#12586,1.75 ,1,SOUTHERN COMFORT                                            ,SOUTHERN COMFORT,31.990,0.0000, , ,0.04000,1, , , , , ,,161.94,0
