StoreId,Upc,Qty,Sku,Uom,Pack,StoreProductName,StoreDescription,Price,Sprice,Start,End,Tax,Altupc1,Altupc2,Altupc3,Altupc4,Altupc5,Vintage,Cost,Deposit,Discountable
10128,#02836823       ,3,#10303,PK   ,1,MARLBORO - RED LABEL BX                                     ,MARLBORO - RED LABEL BX,12.9,0.0000, , ,0.0625, , , , , ,,106.38,0,0
10128,#02836920       ,6,#10304,PK   ,1,MARLBORO - RED LABEL 100                                    ,MARLBORO - RED LABEL 100,12.9,0.0000, , ,0.0625, , , , , ,,98.43,0,0
10128,#028400084048   ,0,#10312,8.0 O,1,LAYS - FRITOS - MUNCHIES MIX                                ,LAYS - FRITOS - MUNCHIES MIX,3.69,0.0000, , ,0.0625, , , , , ,,2.71,0,0
10128,#028400323826   ,0,#10322,5.0 O,1,LAYS - CLASSIC                                              ,LAYS - CLASSIC,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400324205   ,0,#10325,5.0 O,1,LAYS - BARBECUE                                             ,LAYS - BARBECUE,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400324212   ,0,#10326,5.0 O,1,LAYS - SOUR CREAM & ONION                                   ,LAYS - SOUR CREAM & ONION,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400324410   ,0,#10328,5.0 O,1,LAYS - RUFFLES - SOUR CREAM & ONION                         ,LAYS - RUFFLES - SOUR CREAM & ONION,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400324427   ,0,#10329,5.0 O,1,LAYS - RUFFLES - CHEDDAR & SOUR CREAM                       ,LAYS - RUFFLES - CHEDDAR & SOUR CREAM,2.49,0.0000, , ,0.0625, , , , , ,,1.53,0,0
10128,#028400324458   ,0,#10330,5.0 O,1,LAYS - RUFFLES - ORIGINAL                                   ,LAYS - RUFFLES - ORIGINAL,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400324878   ,0,#10332,5.0 O,1,LAYS - KETTLE - JALAPENO                                    ,LAYS - KETTLE - JALAPENO,2.49,0.0000, , ,0.0625, , , , , ,,1.53,0,0
10128,#028400325042   ,0,#10333,5.0 O,1,LAYS - DORITOS - COOL RANCH                                 ,LAYS - DORITOS - COOL RANCH,2.49,0.0000, , ,0.0625, , , , , ,,1.39,0,0
10128,#028400325080   ,0,#10336,5.0 O,1,LAYS - DORITOS - SPICY NACHO                                ,LAYS - DORITOS - SPICY NACHO,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400327299   ,0,#10338,5.0 O,1,LAYS - FRITOS - CHILI CHEESE                                ,LAYS - FRITOS - CHILI CHEESE,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400327305   ,0,#10339,5.0 O,1,LAYS - FRITOS - ORIGINAL                                    ,LAYS - FRITOS - ORIGINAL,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400329125   ,0,#10341,5.0 O,1,LAYS - CHEETOS - PUFF                                       ,LAYS - CHEETOS - PUFF,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400329453   ,0,#10342,5.0 O,1,CHEETOS - CRUNCHY                                           ,CHEETOS - CRUNCHY,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400329460   ,0,#10343,5.0 O,1,LAYS - CHEETOS - XXTRA FLAMIN HOT LIMON                     ,LAYS - CHEETOS - XXTRA FLAMIN HOT LIMON,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400329484   ,0,#10344,5.0 O,1,LAYS - CHEETOS - CHEDDAR JALAPENO                           ,LAYS - CHEETOS - CHEDDAR JALAPENO,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400331128   ,0,#10347,5.0 O,1,LAYS - BAKENETS - PORK SKIN HOT N SPICY                     ,LAYS - BAKENETS - PORK SKIN HOT N SPICY,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400331555   ,0,#10350,5.0 O,1,LAYS - FUNNYUNS                                             ,LAYS - FUNNYUNS,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400331760   ,0,#10351,5.0 O,1,LAYS - SUN CHIP - WHOLE GRAIN                               ,LAYS - SUN CHIP - WHOLE GRAIN,2.49,0.0000, , ,0.0625, , , , , ,,1.74,0,0
10128,#028400371858   ,0,#10353,8.0 O,1,LAYS - KC  JALAPENOS                                        ,LAYS - KC  JALAPENOS,4.19,0.0000, , ,0.0625, , , , , ,,3.08,0,0
10128,#028400517997   ,0,#10356,5.0 O,1,LAYS - TOSTITOS - ORIGINAL REST STYLE                       ,LAYS - TOSTITOS - ORIGINAL REST STYLE,5.59,0.0000, , ,0.0625, , , , , ,,4.12,0,0
10128,#02842222       ,2,#10365,PK   ,1,MARLBORO - SPC BLND GLD BX                                  ,MARLBORO - SPC BLND GLD BX,12.49,0.0000, , ,0.0625, , , , , ,,94.98,0,0
10128,#02842329       ,9,#10366,PK   ,1,MARLBORO - SPC BLND GLD100                                  ,MARLBORO - SPC BLND GLD100,12.49,0.0000, , ,0.0625, , , , , ,,93.96,0,0
10128,#02846529       ,5,#10368,PK   ,1,MARLBORO - GOLD 100                                         ,MARLBORO - GOLD 100,12.9,0.0000, , ,0.0625, , , , , ,,106.21,0,0
10128,#02847722       ,27,#10369,PK   ,1,MARLBORO - SILVER BX                                        ,MARLBORO - SILVER BX,12.9,0.0000, , ,0.0625, , , , , ,,107.88,0,0
10128,#02847829       ,6,#10370,PK   ,1,MARLBORO - SILVER 100                                       ,MARLBORO - SILVER 100,12.9,0.0000, , ,0.0625, , , , , ,,105.73,0,0
10128,#02856526       ,4,#10371,PK   ,1,MARLBORO - SPC BLND RD BX                                   ,MARLBORO - SPC BLND RD BX,12.49,0.0000, , ,0.0625, , , , , ,,99.8,0,0
10128,#02856827       ,5,#10372,PK   ,1,MARLBORO - SPC BLND RD 100                                  ,MARLBORO - SPC BLND RD 100,12.49,0.0000, , ,0.0625, , , , , ,,94.96,0,0
10128,#02873329       ,0,#10373,PK   ,1,VIRGINIA SLIMS - GOLD BX                                    ,VIRGINIA SLIMS - GOLD BX,13.59,0.0000, , ,0.0625, , , , , ,,106.36,0,0
10128,#02874328       ,8,#10374,PK   ,1,VIRGINIA SLIMS - SLVR BX                                    ,VIRGINIA SLIMS - SLVR BX,13.59,0.0000, , ,0.0625, , , , , ,,106.78,0,0
10128,#02877228       ,19,#10375,PK   ,1,VIRGINIA SLIMS - RED BX                                     ,VIRGINIA SLIMS - RED BX,13.59,0.0000, , ,0.0625, , , , , ,,110.77,0,0
10128,#02878421       ,9,#10376,PK   ,1,PARLIAMENT - LT BX                                          ,PARLIAMENT - LT BX,13.99,0.0000, , ,0.0625, , , , , ,,115.16,0,0
10128,#02879129       ,10,#10377,PK   ,1,PARLIAMENT - LT 100 BX                                      ,PARLIAMENT - LT 100 BX,13.99,0.0000, , ,0.0625, , , , , ,,116.77,0,0
10128,#02896320       ,4,#10380,PK   ,1,MARLBORO - 72 RD                                            ,MARLBORO - 72 RD,11.96,0.0000, , ,0.0625, , , , , ,,99.76,0,0
10128,#02896524       ,4,#10381,PK   ,1,MARLBORO - 72 GLD                                           ,MARLBORO - 72 GLD,11.96,0.0000, , ,0.0625, , , , , ,,91.84,0,0
10128,#029000022096   ,10,#10387,EACH ,1,PLANTERS HEAT PEANUTS                                       ,PLANTERS HEAT PEANUTS,0.69,0.0000, , ,0.0625,#029000022157   , , , , ,,7.25,0,1
10128,#029000022133   ,2,#10388,EACH ,1,PLANTERS HONEY ROAST PEANUTS T                              ,PLANTERS HONEY ROAST PEANUTS T,0.69,0.0000, , ,0.0625, , , , , ,,7.25,0,1
10128,#029000025813   ,0,#10389,EACH ,1,PLANTERS - HOT & SPICEY CASHEW                              ,PLANTERS - HOT & SPICEY CASHEW,2.79,0.0000, , ,0.0625, , , , , ,,15.09,0,0
10128,#029000075351   ,0,#10394,EACH ,1,PLANTERS SALTED PEANUTS                                     ,PLANTERS SALTED PEANUTS,0.69,0.0000, , ,0.0625,#029000022119   , , , , ,,7.25,0,1
10128,#029000075382   ,7,#10395,EACH ,1,PLANTERS SALTED CASHEW                                      ,PLANTERS SALTED CASHEW,1.89,0.0000, , ,0.0625, , , , , ,,20.22,0,0
10128,#029000075399   ,9,#10396,EACH ,1,PLANTERS HONEY ROASTED CASHEW                               ,PLANTERS HONEY ROASTED CASHEW,1.89,0.0000, , ,0.0625, , , , , ,,20.22,0,0
10128,#029929115411   ,0,#10398,750 M,1,LICOR 43                                                    ,LICOR 43,23.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#031259000046   ,51,#10408,750 M,1,JOSH CELLARS - RES. CAB SAUV NORTH COAST                    ,JOSH CELLARS - RES. CAB SAUV NORTH COAST,19.99,0.0000, , ,0.0625, , , , , ,,216,0,1
10128,#031259000718   ,70,#10409,750 M,1,REDEMPTION BOURBON                                          ,REDEMPTION BOURBON,19.99,0.0000, , ,0.0625, , , , , ,,215,0,0
10128,#031259001456   ,20,#10410,750 M,1,JOSH CELLARS - PINOT GRIGIO                                 ,JOSH CELLARS - PINOT GRIGIO,11.97,0.0000, , ,0.0625, , , , , ,,140,0,0
10128,#031259004327   ,36,#10411,750 M,1,JOSH CELLARS - BRBN BAR CAB                                 ,JOSH CELLARS - BRBN BAR CAB,21.99,0.0000, , ,0.0625, , , , , ,,211.96,0,1
10128,#031259008929   ,2,#10413,750 M,1,YELLOW TAIL - CHARDONNAY                                    ,YELLOW TAIL - CHARDONNAY,7.99,0.0000, , ,0.0625, , , , , ,,60,0,1
10128,#031259008936   ,7,#10414,1.5 L,1,YELLOW TAIL - CHARDONNAY                                    ,YELLOW TAIL - CHARDONNAY,11.99,0.0000, , ,0.0625, , , , , ,,61.27,0,0
10128,#031259008950   ,9,#10415,1.5 L,1,YELLOW TAIL - SHIRAZ                                        ,YELLOW TAIL - SHIRAZ,11.99,0.0000, , ,0.0625, , , , , ,,63.5,0,0
10128,#031259009230   ,4,#10417,1.5 L,1,YELLOW TAIL - MERLOT                                        ,YELLOW TAIL - MERLOT,11.99,0.0000, , ,0.0625, , , , , ,,58,0,0
10128,#031259009452   ,16,#10418,750 M,1,YELLOW TAIL - CABERNET                                      ,YELLOW TAIL - CABERNET,7.99,0.0000, , ,0.0625, , , , , ,,60,0,1
10128,#031259009469   ,4,#10419,1.5 L,1,YELLOW TAIL - CABERNET                                      ,YELLOW TAIL - CABERNET,11.99,0.0000, , ,0.0625, , , , , ,,58,0,0
10128,#031259009711   ,10,#10421,750 M,1,YELLOW TAIL - PINOT GRIGIO                                  ,YELLOW TAIL - PINOT GRIGIO,7.99,0.0000, , ,0.0625, , , , , ,,60,0,1
10128,#031259009728   ,10,#10422,1.5 L,1,YELLOW TAIL - PINOT GRIGIO                                  ,YELLOW TAIL - PINOT GRIGIO,11.99,0.0000, , ,0.0625, , , , , ,,61,0,0
10128,#031259018492   ,41,#10427,750 M,1,YELLOW TAIL - PINOT NOIR                                    ,YELLOW TAIL - PINOT NOIR,7.99,0.0000, , ,0.0625, , , , , ,,60,0,1
10128,#031259032351   ,9,#10428,750 M,1,YELLOW TAIL - SAUVIGNON BLANC                               ,YELLOW TAIL - SAUVIGNON BLANC,7.99,0.0000, , ,0.0625, , , , , ,,60,0,1
10128,#031259032658   ,9,#10430,1.5 L,1,YELLOW TAIL - PINOT NOIR                                    ,YELLOW TAIL - PINOT NOIR,11.99,0.0000, , ,0.0625, , , , , ,,58,0,0
10128,#031259032856   ,11,#10432,750 M,1,YELLOW TAIL - MOSCATO                                       ,YELLOW TAIL - MOSCATO,7.99,0.0000, , ,0.0625, , , , , ,,60,0,1
10128,#031259032863   ,10,#10433,1.5 L,1,YELLOW TAIL - MOSCATO                                       ,YELLOW TAIL - MOSCATO,11.99,0.0000, , ,0.0625, , , , , ,,63.6,0,0
10128,#031259046952   ,29,#10434,750 M,1,JOSH CELLARS - PINOT NOIR                                   ,JOSH CELLARS - PINOT NOIR,15.97,0.0000, , ,0.0625, , , , , ,,179.96,0,0
10128,#031259046976   ,9,#10435,750 M,1,JOSH CELLARS - SAUVIGNON BLANC                              ,JOSH CELLARS - SAUVIGNON BLANC,11.98,0.0000, , ,0.0625, , , , , ,,139.97,0,0
10128,#031259048024   ,19,#10436,750 M,1,JOSH CELLARS - LEGACY                                       ,JOSH CELLARS - LEGACY,13.97,0.0000, , ,0.0625, , , , , ,,156,0,0
10128,#033544000137   ,36,#10444,12 OZ,1,CORONA - REFRESCA                                           ,CORONA - REFRESCA,18.99,0.0000, , ,0.0625, , , , , ,,29.3,1.20,0
10128,#033544000182   ,66,#10445,12 OZ,1,CORONA PREMIER 18PK BTL                                     ,CORONA PREMIER 18PK BTL,24.99,0.0000, , ,0.0625,#033544950401   , , , , ,,20.9,0.90,0
10128,#033544000212   ,0,#10446,7 OZ ,24,MODELITO ESPECIAL                                           ,MODELITO ESPECIAL,21.99,0.0000, , ,0.0625,#03354452       , , , , ,,19.45,1.20,0
10128,#033544000434   ,0,#10448,12 OZ,1,CORONA SELTZER -  TROPICAL VARIETY PACK                     ,CORONA SELTZER -  TROPICAL VARIETY PACK,18.99,0.0000, , ,0.0625, , , , , ,,28.3,1.20,0
10128,#033544000687   ,396,#10450,12 OZ,1,CORONA SELTZER -  BERRY VARIETY PACK                        ,CORONA SELTZER -  BERRY VARIETY PACK,18.99,0.0000, , ,0.0625, , , , , ,,28.55,1.20,0
10128,#033544001561   ,13,#10453,12 OZ,24,CORONA PREMIER LOOSE CN                                     ,CORONA PREMIER LOOSE CN,28.99,0.0000, , ,0.0625,#033544950463   , , , , ,,24.85,1.20,0
10128,#033544950029   ,54,#10454,12 OZ,1,CORONA EXTRA 18PK CN                                        ,CORONA EXTRA 18PK CN,23.99,0.0000, , ,0.0625, , , , , ,,19.3,0.90,0
10128,#033544950159   ,0,#10455,12 OZ,24,CORONA EXTRA LOOSE CN                                       ,CORONA EXTRA LOOSE CN,28.99,0.0000, , ,0.0625,#080660956855   , , , , ,,24.85,1.20,0
10128,#033544950319   ,48,#10457,12 OZ,1,PACIFICO CLARA CN                                           ,PACIFICO CLARA CN,17.99,0.0000, , ,0.0625,#033544950302   , , , , ,,28,1.20,0
10128,#033544950425   ,24,#10459,12 OZ,1,CORONA PREMIER 12PK BTL                                     ,CORONA PREMIER 12PK BTL,17.99,0.0000, , ,0.0625, , , , , ,,30.01,1.20,0
10128,#033544950449   ,216,#10460,12 OZ,1,CORONA PREMIER 12PK CN                                      ,CORONA PREMIER 12PK CN,17.99,0.0000, , ,0.0625, , , , , ,,29.3,1.20,0
10128,#034000318735   ,4,#10464,EACH ,1,KIT KAT                                                     ,KIT KAT,1.89,0.0000, , ,0.0625,#03424607       , , , , ,,37.65,0,0
10128,#03400519       ,1,#10466,24 OZ,12,MILLER HIGH LIFE CN                                         ,MILLER HIGH LIFE CN,2.45,0.0000, , ,0.0625, , , , , ,,16.44,0.60,0
10128,#03404603       ,20,#10469,EACH ,1,KIT KAT DARK                                                ,KIT KAT DARK,1.79,0.0000, , ,0.0625, , , , , ,,18,0,0
10128,#034100012564   ,20,#10472,12 OZ,18,MILLER HIGH LIFE BTL                                        ,MILLER HIGH LIFE BTL,14.99,0.0000, , ,0.0625,#03402119       , , , , ,,11.99,0.90,0
10128,#034100013400   ,10,#10473,12 OZ,18,MILLER HIGH LIFE CN                                         ,MILLER HIGH LIFE CN,14.99,0.0000, , ,0.0625,#40518          , , , , ,,11.99,0.90,0
10128,#034100013417   ,5,#10474,12 OZ,30,MILLER HIGH LIFE CN                                         ,MILLER HIGH LIFE CN,23.49,0.0000, , ,0.0625,#03400412       , , , , ,,20.39,1.50,0
10128,#034100015091   ,1,#10476,12 OZ,24,MILLER HIGH LIFE BTL                                        ,MILLER HIGH LIFE BTL,11.99,0.0000, , ,0.0625,#40521          , , , , ,,18.4,1.20,0
10128,#034100016364   ,1,#10477,12 OZ,24,MILLER HIGH LIFE CN                                         ,MILLER HIGH LIFE CN,11.99,0.0000, , ,0.0625,#40502          , , , , ,,18.4,1.20,0
10128,#034100572563   ,11,#10486,12 OZ,18,MILLER LITE BTL                                             ,MILLER LITE BTL,17.99,0.0000, , ,0.0625, , , , , ,,15.6,0.90,0
10128,#034100573409   ,15,#10487,12 OZ,18,MILLER LITE CN                                              ,MILLER LITE CN,17.99,0.0000, , ,0.0625, , , , , ,,15.6,0.90,0
10128,#034100573416   ,33,#10488,12 OZ,30,MILLER LITE CN                                              ,MILLER LITE CN,24.99,0.0000, , ,0.0625,#03435418       ,#103435418      , , , ,,24.6,1.50,0
10128,#034100575090   ,1,#10489,12 OZ,24,MILLER LITE BTL                                             ,MILLER LITE BTL,14.39,0.0000, , ,0.0625,#41521          , , , , ,,22.4,1.20,0
10128,#034100576363   ,2,#10490,12 OZ,24,MILLER LITE CN                                              ,MILLER LITE CN,14.39,0.0000, , ,0.0625, , , , , ,,22.4,1.20,0
10128,#034100577070   ,3,#10491,16 OZ,15,MILLER LITE ALM                                             ,MILLER LITE ALM,20.5,0.0000, , ,0.0625, , , , , ,,16.3,0.75,0
10128,#03424500       ,25,#10496,EACH ,1,HERSHEY'S MILK CHOCOLATE                                    ,HERSHEY'S MILK CHOCOLATE,2.39,0.0000, , ,0.0625,#034000249862   ,#03424005       , , , ,,37.39,0,0
10128,#03435515       ,0,#10498,24 OZ,12,MILLER LITE CN                                              ,MILLER LITE CN,3.2,0.0000, , ,0.0625, , , , , ,,25.8,0.60,0
10128,#03435719       ,1,#10499,16 OZ,24,MILLER LITE CN                                              ,MILLER LITE CN,10.69,0.0000, , ,0.0625,#103435719      , , , , ,,31.4,1.20,0
10128,#343621301      ,1,#10500,12 OZ,24,MILLER LITE BTL                                             ,MILLER LITE BTL,9.69,0.0000, , ,0.0625,#034100575052   , , , , ,,27,1.20,0
10128,#03444009       ,33,#10503,EACH ,1,REESE'S PEANUT BUTTER CUP                                   ,REESE'S PEANUT BUTTER CUP,1.89,0.0000, , ,0.0625,#034000702329   , , , , ,,33.7,0,0
10128,#03477113       ,0,#10507,12 OZ,1,REDD'S APPLE ALE                                            ,REDD'S APPLE ALE,10.99,0.0000, , ,0.0625,#034100087166   , , , , ,,31.01,1.20,0
10128,#03483512       ,6,#10509,12 OZ,1,LEINENKUGEL OKTOBERFEST / TOASTED BOCK                      ,LEINENKUGEL OKTOBERFEST / TOASTED BOCK,12.69,0.0000, , ,0.0625,#034100516055   , , , , ,,34,1.20,0
10128,#03488012       ,1,#10511,24 OZ,12,ICE HOUSE                                                   ,ICE HOUSE,1.7,0.0000, , ,0.0625,#41004          , , , , ,,11.4,0.60,0
10128,#038900008185   ,2,#10517,46 OZ,1,DOLE PINEAPPLE JUICE                                        ,DOLE PINEAPPLE JUICE,4.99,0.0000, , ,0.0625, , , , , ,,38.99,0,0
10128,#038900009632   ,12,#10519,8.4 O,1,DOLE - PINEAPPLE                                            ,DOLE - PINEAPPLE,1.69,0.0000, , ,0.0625, , , , , ,,19.92,0,0
10128,#039383006507   ,0,#10521,750 M,1,MICHTER'S SINGLE BARREL RYE                                 ,MICHTER'S SINGLE BARREL RYE,49.99,0.0000, , ,0.0625, , , , , ,,407.88,0,0
10128,#039383007184   ,6,#10522,750 M,1,MICHTER'S US 1 BOURBON                                      ,MICHTER'S US 1 BOURBON,49.99,0.0000, , ,0.0625, , , , , ,,209.96,0,0
10128,#039383007337   ,2,#10523,750 M,1,FARETTI BISCOTTI                                            ,FARETTI BISCOTTI,26.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#039383007375   ,4,#10524,750 M,1,CROP VODKA - ORGANIC TOMATO                                 ,CROP VODKA - ORGANIC TOMATO,26.99,0.0000, , ,0.0625, , , , , ,,124,0,0
10128,#039383007412   ,4,#10525,750 M,1,CROP VODKA - CUCUMBER                                       ,CROP VODKA - CUCUMBER,26.99,0.0000, , ,0.0625, , , , , ,,124,0,0
10128,#039383008785   ,0,#10526,750 M,1,FARETTI DECADENT BISCOTTI                                   ,FARETTI DECADENT BISCOTTI,29.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#039383009072   ,7,#10527,750 M,1,MICHTER'S US 1 SOUR MASH                                    ,MICHTER'S US 1 SOUR MASH,42.97,0.0000, , ,0.0625, , , , , ,,209.96,0,0
10128,#039383009317   ,4,#10528,750 M,1,CROP VODKA - SPICED PUMPKIN                                 ,CROP VODKA - SPICED PUMPKIN,26.99,0.0000, , ,0.0625, , , , , ,,124,0,0
10128,#040000422082   ,30,#10534,EACH ,1,THREE MUSKETEERS                                            ,THREE MUSKETEERS,2.29,0.0000, , ,0.0625, , , , , ,,37.33,0,0
10128,#040000514206   ,37,#10535,PK   ,1,TWIX                                                        ,TWIX,1.79,0.0000, , ,0.0625,#04043506       , , , , ,,36.51,0,0
10128,#040063400409   ,16,#10538,750 M,1,FOUR ROSES BOURBON                                          ,FOUR ROSES BOURBON,24.99,0.0000, , ,0.0625, , , , , ,,221.33,0,0
10128,#040232151996   ,7,#10540,750 M,1,RUSTIC SPIRITS MARGARITA                                    ,RUSTIC SPIRITS MARGARITA,19.99,0.0000, , ,0.0625, , , , , ,,83.94,0,0
10128,#040232379123   ,8,#10544,750 M,1,UNCLE NEAREST - 1884 SMALL BAT                              ,UNCLE NEAREST - 1884 SMALL BAT,49.99,0.0000, , ,0.0625, , , , , ,,163.47,0,0
